Date,DJI,IXIC,IBEX,FCHI,SSMI,FTMIB,GDAX,FTSE,N225,HSI
2020-02-14,29398.08,9731.18,9956.8,6069.35,11128.81,24867.01,13744.21,7409.13,23687.59,27815.6
2020-02-17,29398.08,9731.18,10022.2,6085.95,11168.45,25120.54,13783.89,7433.25,23523.24,27959.6
2020-02-18,29232.19,9732.74,10005.8,6056.82,11146.28,25223.51,13681.19,7382.01,23193.8,27530.2
2020-02-19,29348.03,9817.18,10083.6,6111.24,11263.01,25477.55,13789.0,7457.02,23400.7,27655.81
2020-02-20,29219.98,9750.96,9931.0,6062.3,11154.53,25080.16,13664.0,7436.64,23479.15,27609.16
2020-02-21,28992.41,9576.59,9886.2,6029.72,11110.78,24773.15,13579.33,7403.92,23386.74,27308.81
2020-02-24,27960.8,9221.28,9483.5,5791.87,10712.84,23427.19,13035.24,7156.83,23386.74,26820.88
2020-02-25,27081.36,8965.61,9250.8,5679.68,10478.51,23090.44,12790.49,7017.88,22605.41,26893.23
2020-02-26,26957.59,8980.77,9316.8,5684.55,10512.15,23422.54,12774.88,7042.47,22426.19,26696.49
2020-02-27,25766.64,8566.48,8985.9,5495.6,10205.46,22799.37,12367.46,6796.4,21948.23,26778.62
2020-02-28,25409.36,8567.37,8723.2,5309.9,9831.03,21984.21,11890.35,6580.61,21142.96,26129.93
2020-03-02,26703.32,8952.16,8741.5,5333.52,9950.83,21655.09,11857.87,6654.89,21344.08,26291.68
2020-03-03,25917.41,8684.09,8811.6,5393.17,10087.4,21748.2,11985.39,6718.2,21082.73,26284.82
2020-03-04,27090.86,9018.09,8910.0,5464.89,10251.39,21946.03,12127.69,6815.59,21100.06,26222.07
2020-03-05,26121.28,8738.6,8683.0,5361.1,10143.57,21554.88,11944.72,6705.43,21329.12,26767.87
2020-03-06,25864.78,8575.62,8375.6,5139.11,9736.82,20799.89,11541.87,6462.55,20749.75,26146.67
2020-03-09,23851.02,7950.68,7708.7,4707.91,9196.6,18475.91,10625.02,5965.77,19698.76,25040.46
2020-03-10,25018.16,8344.25,7461.5,4636.61,9195.93,17870.18,10475.49,5960.23,19867.12,25392.51
2020-03-11,23553.22,7952.05,7436.4,4610.25,9152.5,17928.64,10438.68,5876.52,19416.06,25231.61
2020-03-12,21200.62,7201.8,6390.9,4044.26,8270.44,14894.44,9161.13,5237.48,18559.63,24309.07
2020-03-13,23185.62,7874.88,6629.6,4118.36,8367.56,15954.29,9232.08,5366.11,17431.05,24032.91
2020-03-16,20188.52,6904.59,6107.2,3881.46,8227.08,14980.34,8742.25,5151.08,17002.04,23063.57
2020-03-17,21237.38,7334.78,6498.5,3991.78,8493.04,15314.77,8939.1,5294.9,17011.53,23263.73
2020-03-18,19898.92,6989.84,6274.8,3754.84,8338.74,15120.48,8441.71,5080.58,16726.55,22291.82
2020-03-19,20087.19,7150.58,6395.8,3855.5,8782.24,15466.97,8610.43,5151.61,16552.83,21709.13
2020-03-20,19173.98,6879.52,6443.3,4048.8,8623.86,15731.85,8928.95,5190.78,16552.83,22805.07
2020-03-23,18591.93,6860.67,6230.2,3914.31,8160.79,15559.8,8741.15,4993.89,16887.78,21696.13
2020-03-24,20704.91,7417.86,6717.3,4242.7,8733.32,16948.6,9700.57,5446.01,18092.35,22663.49
2020-03-25,21200.55,7384.3,6942.4,4432.3,8989.16,17243.68,9874.26,5688.2,19546.63,23527.19
2020-03-26,22552.17,7797.54,7033.2,4543.58,9203.98,17369.38,10000.96,5815.73,18664.6,23352.34
2020-03-27,21636.78,7502.38,6777.9,4351.49,8996.37,16822.59,9632.52,5510.33,19389.43,23484.28
2020-03-30,22327.48,7774.15,6659.9,4378.51,9174.39,16872.41,9815.97,5563.74,19084.97,23175.11
2020-03-31,21917.16,7700.1,6785.4,4396.12,9311.92,17050.94,9935.84,5671.96,18917.01,23603.48
2020-04-01,20943.51,7360.58,6579.4,4207.24,9168.98,16544.97,9544.75,5454.57,18065.41,23085.79
2020-04-02,21413.44,7487.31,6574.1,4220.96,9270.96,16834.03,9570.82,5480.22,17818.72,23280.06
2020-04-03,21052.53,7373.08,6581.6,4154.58,9242.44,16384.35,9525.77,5415.5,17820.19,23236.11
2020-04-06,22679.99,7913.24,6844.3,4346.14,9462.34,17039.31,10075.17,5582.39,18576.3,23749.12
2020-04-07,22653.86,7887.26,7002.0,4438.27,9514.6,17411.72,10356.7,5704.45,18950.18,24253.29
2020-04-08,23433.57,8090.9,6951.8,4442.75,9432.39,17380.82,10332.89,5677.73,19353.24,23970.37
2020-04-09,23719.37,8153.58,7070.6,4506.85,9452.83,17621.62,10564.74,5842.66,19345.77,24300.33
2020-04-10,23719.37,8153.58,7070.6,4506.85,9452.83,17621.62,10564.74,5842.66,19498.5,24300.33
2020-04-13,23390.77,8192.42,7070.6,4506.85,9452.83,17621.62,10564.74,5842.66,19043.4,24300.33
2020-04-14,23949.76,8515.74,7108.6,4523.91,9538.61,17558.43,10696.56,5791.31,19638.81,24435.4
2020-04-15,23504.35,8393.18,6839.5,4353.72,9320.2,16719.07,10279.76,5597.65,19550.09,24145.34
2020-04-16,23537.68,8532.36,6763.4,4350.16,9439.91,16768.14,10301.54,5628.43,19290.2,24006.45
2020-04-17,24242.49,8650.14,6875.8,4499.01,9612.83,17055.47,10625.78,5786.96,19897.26,24380.0
2020-04-20,23650.44,8560.73,6831.5,4528.3,9785.27,17064.14,10675.9,5812.83,19669.12,24330.02
2020-04-21,23018.88,8263.23,6634.9,4357.46,9547.85,16450.85,10249.85,5641.03,19280.78,23793.55
2020-04-22,23475.82,8495.38,6719.8,4411.8,9630.56,16765.28,10415.03,5770.63,19137.95,23893.36
2020-04-23,23515.26,8494.75,6746.5,4451.0,9625.48,17011.11,10513.79,5826.61,19429.44,23977.32
2020-04-24,23775.27,8634.52,6613.9,4393.32,9625.65,16858.89,10336.09,5752.23,19262.0,23831.33
2020-04-27,24133.78,8730.16,6731.8,4505.26,9758.82,17380.21,10659.99,5846.79,19783.22,24280.14
2020-04-28,24101.55,8607.73,6836.4,4569.79,9889.46,17677.15,10795.63,5958.5,19771.19,24575.96
2020-04-29,24633.86,8914.71,7055.7,4671.11,9865.32,18067.29,11107.74,6115.25,19771.19,24643.59
2020-04-30,24345.72,8889.55,6922.3,4572.18,9629.4,17690.49,10861.64,5901.21,20193.69,24643.59
2020-05-01,23723.69,8604.95,6922.3,4572.18,9629.4,17690.49,10861.64,5763.06,19619.35,24643.59
2020-05-04,23749.76,8710.71,6673.3,4378.23,9390.27,17035.61,10466.8,5753.78,19619.35,23613.8
2020-05-05,23883.09,8809.12,6747.7,4483.13,9512.17,17387.38,10729.46,5849.42,19619.35,23868.66
2020-05-06,23664.64,8854.39,6671.7,4433.38,9571.7,17159.31,10606.2,5853.76,19619.35,24137.48
2020-05-07,23875.89,8979.66,6730.9,4501.44,9617.98,17245.04,10759.27,5935.98,19674.77,23980.63
2020-05-08,24331.32,9121.32,6783.1,4549.64,9665.35,17439.3,10904.48,5935.98,20179.09,24230.17
2020-05-11,24221.99,9192.34,6672.2,4490.22,9689.71,17381.36,10824.99,5939.73,20390.66,24602.06
2020-05-12,23764.78,9002.55,6762.7,4472.5,9733.53,17559.32,10819.5,5994.77,20366.48,24245.68
2020-05-13,23247.97,8863.17,6631.4,4344.95,9631.62,17183.44,10542.66,5904.05,20267.05,24180.3
2020-05-14,23625.34,8943.72,6545.6,4273.13,9448.14,16867.76,10337.02,5741.54,19914.78,23829.74
2020-05-15,23685.42,9014.56,6474.9,4277.63,9483.1,16852.35,10465.17,5799.77,20037.47,23797.47
2020-05-18,24597.37,9234.83,6779.3,4498.34,9740.77,17401.45,11058.87,6048.59,20133.73,23934.77
2020-05-19,24206.86,9185.1,6609.1,4458.16,9764.23,17034.54,11075.29,6002.23,20433.45,24388.13
2020-05-20,24575.9,9375.78,6683.6,4496.98,9790.85,17213.11,11223.71,6067.16,20595.15,24399.95
2020-05-21,24474.12,9284.88,6686.1,4445.45,9790.85,17087.06,11065.93,6015.25,20552.31,24280.03
2020-05-22,24465.16,9324.59,6697.5,4444.56,9688.99,17316.29,11073.87,5993.28,20388.16,22930.14
2020-05-25,24465.16,9324.59,6856.8,4539.91,9824.54,17595.9,11391.28,5993.28,20741.65,22952.24
2020-05-26,24995.11,9340.22,7003.9,4606.24,9830.83,17860.46,11504.65,6067.76,21271.17,23384.66
2020-05-27,25548.27,9412.36,7174.5,4688.74,9716.52,17910.25,11657.69,6144.25,21419.23,23301.36
2020-05-28,25400.64,9368.99,7224.1,4771.39,9926.03,18351.16,11781.13,6218.79,21916.31,23132.76
2020-05-29,25383.11,9489.87,7096.5,4695.44,9831.49,18197.56,11586.85,6076.6,21877.89,22961.47
2020-06-01,25475.02,9552.05,7221.4,4762.78,9831.49,18523.71,11586.85,6166.42,22062.39,23732.52
2020-06-02,25742.65,9608.37,7408.1,4858.97,9951.45,18971.09,12021.28,6220.14,22325.61,23995.94
2020-06-03,26269.89,9682.91,7626.4,5022.38,10183.77,19641.81,12487.36,6382.41,22613.76,24325.62
2020-06-04,26281.82,9615.81,7566.8,5011.98,10075.68,19634.03,12430.56,6341.44,22695.74,24366.3
2020-06-05,27110.98,9814.08,7872.6,5197.79,10190.37,20187.51,12847.68,6484.3,22863.73,24770.41
2020-06-08,27572.44,9924.74,7896.1,5175.52,10152.77,20231.38,12819.59,6472.59,23178.1,24776.77
2020-06-09,27272.3,9953.75,7752.3,5095.11,10184.82,19930.2,12617.99,6335.72,23091.03,25057.22
2020-06-10,26989.99,10020.35,7663.9,5053.42,10147.18,19758.01,12530.16,6329.13,23124.95,25049.73
2020-06-11,25128.17,9492.73,7278.0,4815.6,9828.58,18806.86,11970.29,6076.7,22472.91,24480.15
2020-06-12,25605.54,9588.81,7292.7,4839.26,9796.37,18888.16,11949.28,6105.18,22305.48,24301.38
2020-06-15,25763.16,9726.02,7259.3,4815.72,9842.56,18969.29,11911.35,6064.7,21530.95,23776.95
2020-06-16,26289.98,9895.87,7495.3,4952.46,10034.29,19625.63,12315.66,6242.79,22582.21,24344.09
2020-06-17,26119.61,9910.53,7478.7,4995.97,10202.19,19585.89,12382.14,6253.25,22455.76,24481.41
2020-06-18,26080.1,9943.05,7390.2,4958.75,10186.5,19485.76,12281.53,6224.07,22355.46,24464.94
2020-06-19,25871.46,9946.12,7414.2,4979.45,10266.29,19618.93,12330.76,6292.6,22478.79,24643.89
2020-06-22,26024.96,10056.47,7345.7,4948.7,10151.13,19478.73,12262.97,6244.62,22437.27,24511.34
2020-06-23,26156.1,10131.37,7438.4,5017.68,10246.56,19841.58,12523.76,6320.12,22549.05,24907.34
2020-06-24,25445.94,9909.17,7195.5,4871.36,10021.99,19162.98,12093.94,6123.69,22534.32,24781.58
2020-06-25,25745.6,10017.0,7270.3,4918.58,10089.83,19234.75,12177.87,6147.14,22259.79,24781.58
2020-06-26,25015.55,9757.22,7178.4,4909.64,10041.91,19124.36,12089.39,6159.3,22512.08,24549.99
2020-06-29,25595.8,9874.15,7278.1,4945.46,10060.46,19447.02,12232.12,6225.77,21995.04,24301.28
2020-06-30,25812.88,10058.77,7231.4,4935.99,10045.3,19375.52,12310.93,6169.74,22288.14,24427.19
2020-07-01,25734.97,10154.63,7227.4,4926.94,10089.67,19330.88,12260.57,6157.96,22121.73,24427.19
2020-07-02,25827.36,10207.63,7498.6,5049.38,10187.56,19886.88,12608.46,6240.36,22145.96,25124.19
2020-07-03,25827.36,10207.63,7403.5,5007.14,10125.84,19726.65,12528.18,6157.3,22306.48,25373.12
2020-07-06,26287.03,10433.65,7556.2,5081.51,10253.38,20031.86,12733.45,6285.94,22714.44,26339.16
2020-07-07,25890.18,10343.89,7447.4,5043.73,10207.96,20012.68,12616.8,6189.9,22614.69,25975.66
2020-07-08,26067.28,10492.5,7326.4,4981.13,10178.41,19899.53,12494.81,6156.16,22438.65,26129.18
2020-07-09,25706.09,10547.75,7236.9,4921.01,10143.38,19505.95,12489.46,6049.62,22529.29,26210.16
2020-07-10,26075.3,10617.44,7321.1,4970.48,10229.97,19767.6,12633.71,6095.41,22290.81,25727.41
2020-07-13,26085.8,10390.84,7426.9,5056.23,10300.96,20003.25,12799.97,6176.19,22784.74,25772.12
2020-07-14,26642.59,10488.58,7352.0,5007.46,10259.5,19879.75,12697.36,6179.75,22587.01,25477.89
2020-07-15,26870.1,10550.49,7487.6,5108.98,10460.01,20281.38,12930.98,6292.65,22945.5,25481.58
2020-07-16,26734.71,10473.83,7474.7,5085.28,10433.43,20356.09,12874.97,6250.69,22770.36,24970.69
2020-07-17,26671.95,10503.19,7440.4,5069.42,10410.52,20419.39,12919.61,6290.3,22696.42,25089.17
2020-07-20,26680.87,10767.09,7478.0,5093.18,10470.92,20621.48,13046.92,6261.52,22717.48,25057.99
2020-07-21,26840.4,10680.36,7494.5,5104.28,10444.05,20723.42,13171.83,6269.73,22884.22,25635.66
2020-07-22,27005.84,10706.13,7390.1,5037.12,10439.04,20598.78,13104.25,6207.1,22751.61,25057.94
2020-07-23,26652.33,10461.42,7384.9,5033.76,10383.38,20454.46,13103.39,6211.44,22751.61,25263.0
2020-07-24,26469.89,10363.18,7294.7,4956.43,10214.21,20075.27,12838.06,6123.82,22751.61,24705.33
2020-07-27,26584.77,10536.27,7170.6,4939.62,10272.34,20019.96,12838.66,6104.88,22715.85,24603.26
2020-07-28,26379.28,10402.09,7246.4,4928.94,10277.2,19902.63,12835.28,6129.26,22657.38,24772.76
2020-07-29,26539.57,10542.94,7206.2,4958.74,10272.81,19880.57,12822.26,6131.46,22397.11,24883.14
2020-07-30,26313.65,10587.81,6996.6,4852.94,10095.34,19228.47,12379.65,5989.99,22339.23,24710.59
2020-07-31,26428.32,10745.27,6877.4,4783.69,10005.9,19091.93,12313.36,5897.76,21710.0,24595.35
2020-08-03,26664.4,10902.8,6975.0,4875.93,10229.67,19379.79,12646.98,6032.85,22195.38,24458.13
2020-08-04,26828.47,10941.17,7021.6,4889.52,10162.04,19613.95,12600.87,6036.0,22573.66,24946.63
2020-08-05,27201.52,10998.4,7039.7,4933.34,10097.97,19740.2,12660.25,6104.72,22514.85,25102.54
2020-08-06,27386.98,11108.07,6957.9,4885.13,10067.13,19475.15,12591.68,6026.94,22418.15,24930.58
2020-08-07,27433.48,11010.98,6950.5,4889.52,10068.03,19516.43,12674.88,6032.18,22329.94,24531.62
2020-08-10,27791.44,10968.36,7053.9,4909.51,10090.91,19651.57,12687.53,6050.59,22329.94,24377.43
2020-08-11,27686.91,10782.82,7263.5,5027.99,10153.24,20209.11,12946.89,6154.34,22750.24,24890.68
2020-08-12,27976.84,11012.24,7296.0,5073.31,10278.66,20437.36,13058.63,6280.12,22843.96,25244.02
2020-08-13,27896.72,11042.5,7250.5,5042.38,10260.11,20257.31,12993.71,6185.62,23249.61,25230.67
2020-08-14,27931.02,11019.3,7154.3,4962.93,10163.6,20028.11,12901.34,6090.04,23289.36,25183.01
2020-08-17,27844.91,11129.73,7090.1,4971.94,10228.06,19950.32,12920.66,6127.44,23096.75,25347.34
2020-08-18,27778.07,11210.84,7043.5,4938.06,10168.4,19845.61,12881.76,6076.62,23051.08,25367.38
2020-08-19,27692.88,11146.46,7094.3,4977.23,10310.01,20055.4,12977.33,6111.98,23110.61,25178.91
2020-08-20,27739.73,11264.95,6993.3,4911.24,10229.92,19766.96,12830.0,6013.34,22880.62,24791.39
2020-08-21,27930.33,11311.8,6982.1,4896.33,10218.2,19695.43,12764.8,6001.89,22920.3,25113.84
2020-08-24,28308.46,11379.72,7109.1,5007.89,10308.39,20113.36,13066.54,6104.73,22985.51,25551.58
2020-08-25,28248.44,11466.47,7108.4,5008.27,10231.25,20030.05,13061.62,6037.01,23296.77,25486.22
2020-08-26,28331.92,11665.06,7123.0,5048.43,10309.65,20137.29,13190.15,6045.6,23290.86,25491.79
2020-08-27,28492.27,11625.34,7090.7,5015.97,10240.46,19847.38,13096.36,5999.99,23208.86,25281.15
2020-08-28,28653.87,11695.63,7133.0,5002.94,10164.49,19841.01,13033.2,5963.57,22882.65,25422.06
2020-08-31,28430.05,11775.46,6969.5,4947.22,10135.56,19633.69,12945.38,5963.57,23139.76,25177.05
2020-09-01,28645.66,11939.67,6956.9,4938.1,10188.85,19595.02,12974.25,5862.05,23138.07,25184.85
2020-09-02,29100.5,12056.44,6996.9,5031.74,10384.84,19858.21,13243.43,5940.95,23247.15,25120.09
2020-09-03,28292.73,11458.1,7006.0,5009.52,10220.64,19551.48,13057.77,5850.86,23465.53,25007.6
2020-09-04,28133.31,11313.13,6989.7,4965.07,10153.09,19391.25,12842.66,5799.08,23205.43,24695.45
2020-09-07,28133.31,11313.13,7080.7,5053.72,10297.8,19738.01,13100.28,5937.4,23089.95,24589.65
2020-09-08,27500.89,10847.69,6955.0,4973.52,10250.44,19380.18,12968.33,5930.3,23274.13,24624.34
2020-09-09,27940.47,11141.56,7020.9,5042.98,10406.57,19771.32,13237.21,6012.84,23032.54,24468.93
2020-09-10,27534.58,10919.59,6999.2,5023.93,10387.44,19820.22,13208.89,6003.32,23235.47,24313.54
2020-09-11,27665.64,10853.55,6943.2,5034.14,10439.52,19820.75,13202.84,6032.09,23406.49,24503.31
2020-09-14,27993.33,11056.65,6951.1,5051.88,10457.43,19793.8,13193.66,6026.25,23559.3,24640.28
2020-09-15,27995.6,11190.32,7036.0,5067.93,10520.0,19956.95,13217.67,6105.54,23454.89,24732.76
2020-09-16,28032.38,11050.47,7110.8,5074.42,10552.04,19963.99,13255.37,6078.48,23475.53,24725.63
2020-09-17,27901.98,10910.28,7086.2,5039.5,10519.33,19739.73,13208.12,6049.92,23319.37,24340.85
2020-09-18,27657.42,10793.28,6929.8,4978.18,10539.17,19524.94,13116.25,6007.05,23360.3,24455.41
2020-09-21,27147.7,10778.8,6692.3,4792.04,10325.44,18793.35,12542.44,5804.29,23360.3,23950.69
2020-09-22,27288.18,10963.64,6648.6,4772.84,10355.57,18895.59,12594.39,5829.46,23360.3,23716.85
2020-09-23,26763.13,10632.99,6654.2,4802.26,10330.06,18929.89,12642.97,5899.26,23346.49,23742.51
2020-09-24,26815.44,10672.27,6643.4,4762.62,10211.53,18906.83,12606.57,5822.78,23087.82,23311.07
2020-09-25,27173.96,10913.56,6628.3,4729.66,10216.28,18698.36,12469.2,5842.67,23204.62,23235.42
2020-09-28,27584.06,11117.53,6791.5,4843.27,10308.67,19160.1,12870.87,5927.93,23511.62,23476.05
2020-09-29,27452.66,11085.25,6713.6,4832.07,10229.3,19061.18,12825.82,5897.5,23539.1,23275.53
2020-09-30,27781.7,11167.51,6716.6,4803.44,10187.0,19015.27,12760.73,5866.1,23185.12,23459.05
2020-10-01,27816.9,11326.51,6730.7,4824.04,10238.12,19061.5,12730.77,5879.45,23185.12,23459.05
2020-10-02,27682.81,11075.02,6754.5,4824.88,10252.4,19064.31,12689.04,5902.12,23029.9,23459.05
2020-10-05,28148.64,11332.49,6837.9,4871.87,10303.06,19265.51,12828.31,5942.94,23312.14,23767.78
2020-10-06,27772.76,11154.6,6936.2,4895.46,10233.16,19429.81,12906.02,5949.94,23433.73,23980.65
2020-10-07,28303.46,11364.6,6910.1,4882.0,10187.88,19435.08,12928.57,5946.25,23422.82,24242.86
2020-10-08,28425.51,11420.98,6992.8,4911.94,10270.24,19582.43,13042.21,5978.03,23647.07,24193.35
2020-10-09,28586.9,11579.94,6950.9,4946.81,10320.03,19595.38,13051.23,6016.65,23619.69,24119.13
2020-10-12,28837.52,11876.26,6951.0,4979.29,10364.1,19718.77,13138.41,6001.38,23558.69,24649.68
2020-10-13,28679.81,11863.9,6875.2,4947.61,10336.36,19558.69,13018.99,5969.71,23601.78,24649.68
2020-10-14,28514.0,11768.73,6916.6,4941.66,10292.66,19607.73,13028.06,5935.06,23626.73,24667.09
2020-10-15,28494.2,11713.87,6816.8,4837.42,10067.96,19065.44,12703.75,5832.52,23507.23,24158.54
2020-10-16,28606.31,11671.56,6849.7,4935.86,10207.13,19389.68,12908.99,5919.58,23410.63,24386.79
2020-10-19,28195.42,11478.88,6860.2,4942.62,10184.36,19374.21,12854.66,5884.65,23671.13,24542.26
2020-10-20,28308.79,11516.49,6927.3,4929.28,10146.23,19482.13,12736.95,5889.22,23567.04,24569.54
2020-10-21,28210.82,11484.69,6811.5,4853.95,9989.75,19085.95,12557.64,5776.5,23639.46,24754.42
2020-10-22,28363.66,11506.01,6796.6,4851.38,9999.05,19076.95,12543.06,5785.65,23474.27,24786.13
2020-10-23,28335.57,11548.28,6893.4,4909.64,10023.9,19285.41,12645.75,5860.28,23516.59,24918.78
2020-10-26,27685.38,11358.94,6796.9,4816.12,9985.62,18945.14,12177.18,5792.01,23494.34,24918.78
2020-10-27,27463.19,11431.35,6651.3,4730.66,9887.49,18654.95,12063.57,5728.99,23485.8,24787.19
2020-10-28,26519.95,11004.87,6474.4,4571.12,9618.65,17897.79,11560.51,5582.8,23418.51,24708.8
2020-10-29,26659.11,11185.59,6411.8,4569.67,9556.14,17872.28,11598.07,5581.75,23331.94,24586.6
2020-10-30,26501.6,10911.59,6452.2,4594.24,9587.15,17943.11,11556.48,5577.27,22977.13,24107.42
2020-11-02,26925.05,10957.61,6585.6,4691.14,9791.68,18400.03,11788.28,5654.97,23295.48,24460.01
2020-11-03,27480.03,11160.57,6751.6,4805.61,10003.82,18986.24,12088.98,5786.77,23295.48,24939.73
2020-11-04,27847.66,11590.78,6781.9,4922.85,10286.79,19358.28,12324.22,5883.26,23695.23,24886.14
2020-11-05,28390.18,11890.93,6924.2,4983.99,10306.35,19731.38,12568.09,5906.18,24105.28,25695.92
2020-11-06,28323.4,11895.23,6870.4,4960.88,10322.57,19681.68,12480.02,5910.02,24325.23,25712.97
2020-11-09,29157.97,11713.78,7459.4,5336.32,10417.99,20750.18,13095.97,6186.29,24839.84,26016.17
2020-11-10,29420.92,11553.86,7711.4,5418.97,10360.69,20851.58,13163.11,6296.85,24905.59,26301.48
2020-11-11,29397.63,11786.43,7793.7,5445.21,10532.27,20993.02,13216.18,6382.1,25349.6,26226.98
2020-11-12,29080.17,11709.59,7726.0,5362.57,10496.2,20817.73,13052.95,6338.94,25520.88,26169.38
2020-11-13,29479.81,11829.29,7783.7,5380.16,10492.61,20903.58,13076.72,6316.39,25385.87,26156.86
2020-11-16,29950.44,11924.13,7986.2,5471.48,10586.74,21317.01,13138.61,6421.29,25906.93,26381.67
2020-11-17,29783.35,11899.34,7934.3,5483.0,10565.12,21435.11,13133.47,6365.33,26014.62,26415.09
2020-11-18,29438.42,11801.6,7981.5,5511.45,10563.89,21622.66,13201.89,6385.24,25728.14,26544.29
2020-11-19,29483.23,11904.71,7930.2,5474.66,10490.77,21536.24,13086.16,6334.35,25634.34,26356.97
2020-11-20,29263.48,11854.97,7977.9,5495.89,10495.65,21706.96,13137.25,6351.45,25527.37,26451.54
2020-11-23,29591.27,11880.63,7981.2,5492.15,10464.4,21701.79,13126.97,6333.84,25527.37,26486.2
2020-11-24,30046.24,12037.32,8143.2,5558.42,10491.59,22145.06,13292.44,6432.17,26165.59,26588.2
2020-11-25,29872.47,12094.4,8164.7,5571.29,10488.27,22303.58,13289.8,6391.09,26296.86,26669.75
2020-11-26,29872.47,12094.4,8104.6,5566.79,10497.79,22201.44,13286.57,6362.93,26537.31,26819.45
2020-11-27,29910.37,12205.85,8190.7,5598.18,10501.18,22352.46,13335.68,6367.58,26644.71,26894.68
2020-11-30,29638.64,12198.74,8076.9,5518.55,10476.43,22060.98,13291.16,6266.19,26433.62,26341.49
2020-12-01,29823.92,12355.11,8140.8,5581.64,10449.21,22099.92,13382.3,6384.73,26787.54,26567.68
2020-12-02,29883.79,12349.37,8220.8,5583.01,10435.36,21972.2,13313.24,6463.39,26800.98,26532.58
2020-12-03,29969.52,12377.18,8200.7,5574.36,10342.63,22007.4,13252.86,6490.27,26809.37,26728.5
2020-12-04,30218.26,12464.23,8322.9,5609.15,10364.5,22178.8,13298.96,6550.23,26751.24,26835.92
2020-12-07,30069.79,12519.95,8275.6,5573.38,10375.38,22107.18,13271.0,6555.39,26547.44,26506.85
2020-12-08,30173.88,12582.77,8227.6,5560.67,10394.1,22053.42,13278.49,6558.82,26467.08,26304.56
2020-12-09,30068.81,12338.95,8235.3,5546.82,10430.02,21969.59,13340.26,6564.29,26817.94,26502.84
2020-12-10,29999.26,12405.81,8182.3,5549.65,10395.96,21915.51,13295.73,6599.76,26756.24,26410.59
2020-12-11,30046.37,12377.87,8063.1,5507.55,10391.76,21702.16,13114.3,6546.75,26652.52,26505.87
2020-12-14,29861.55,12440.04,8140.8,5527.84,10373.03,21759.73,13223.16,6531.83,26732.44,26389.52
2020-12-15,30199.31,12595.06,8152.4,5530.31,10341.18,21935.05,13362.87,6513.32,26687.84,26207.29
2020-12-16,30154.54,12658.19,8139.5,5547.68,10456.78,21986.52,13565.98,6570.91,26757.4,26460.29
2020-12-17,30303.37,12764.75,8153.4,5549.46,10540.36,22012.07,13667.25,6551.06,26806.67,26678.38
2020-12-18,30179.05,12755.64,8037.4,5527.84,10523.86,21976.12,13630.51,6529.18,26763.39,26498.6
2020-12-21,30216.45,12742.52,7789.8,5393.34,10305.52,21410.51,13246.3,6416.32,26714.42,26306.68
2020-12-22,30015.51,12807.92,7934.2,5466.86,10403.37,21844.33,13418.11,6453.16,26436.39,26119.25
2020-12-23,30129.83,12771.11,8073.6,5527.59,10411.92,22130.18,13587.23,6495.75,26524.79,26343.1
2020-12-24,30199.87,12804.73,8111.5,5522.01,10411.92,22130.18,13587.23,6502.11,26668.35,26386.56
2020-12-25,30199.87,12804.73,8111.5,5522.01,10411.92,22130.18,13587.23,6502.11,26656.61,26386.56
2020-12-28,30403.97,12899.42,8155.6,5588.38,10603.49,22288.52,13790.29,6502.11,26854.03,26314.63
2020-12-29,30335.67,12850.22,8174.8,5611.79,10682.04,22259.35,13761.38,6602.65,27568.15,26568.49
2020-12-30,30409.56,12870.0,8154.4,5599.41,10703.51,22232.9,13718.78,6555.82,27444.17,27147.11
2020-12-31,30606.48,12888.28,8073.7,5551.41,10703.51,22232.9,13718.78,6460.52,27444.17,27231.13
2021-01-01,30606.48,12888.28,8073.7,5551.41,10703.51,22232.9,13718.78,6460.52,27444.17,27231.13
2021-01-04,30223.89,12698.45,8099.2,5588.96,10738.39,22315.87,13726.74,6571.88,27258.38,27472.81
2021-01-05,30391.6,12818.96,8091.5,5564.6,10694.09,22200.6,13651.22,6612.25,27158.63,27649.86
2021-01-06,30829.4,12740.79,8350.3,5630.6,10747.08,22734.32,13891.97,6841.86,27055.94,27692.3
2021-01-07,31041.13,13067.48,8385.8,5669.85,10778.67,22746.08,13968.24,6856.96,27490.13,27548.52
2021-01-08,31097.97,13201.98,8407.7,5706.88,10797.99,22793.94,14049.53,6873.26,28139.03,27878.22
2021-01-11,31008.69,13036.43,8357.5,5662.43,10870.42,22722.01,13936.66,6798.48,28139.03,27908.22
2021-01-12,31068.69,13072.43,8345.9,5650.97,10875.25,22646.07,13925.06,6754.11,28164.34,28276.75
2021-01-13,31060.47,13128.95,8361.1,5662.67,10846.88,22743.65,13939.71,6745.52,28456.59,28235.6
2021-01-14,30991.52,13112.64,8372.4,5681.14,10850.81,22637.72,13988.7,6801.96,28698.26,28496.86
2021-01-15,30814.26,12998.5,8230.7,5611.69,10877.06,22381.35,13787.73,6735.71,28519.18,28573.86
2021-01-18,30814.26,12998.5,8254.5,5617.27,10888.54,22498.89,13848.35,6720.65,28242.21,28862.77
2021-01-19,30930.52,13197.18,8199.0,5598.61,10876.98,22441.72,13815.06,6712.95,28633.46,29642.28
2021-01-20,31188.38,13457.25,8204.1,5628.44,10945.46,22650.78,13921.37,6740.39,28523.26,29962.47
